75116|	|652
~~75117|	|652
~~75118|	|642
~~75118|	|678
~~75119|	|652
~~75121|	|103
~~75122|	|641
~~75122|	|654
~~75122|	|695
~~75123|	|642
~~75123|	|678
~~75124|	|518
~~75125|	|652
~~75126|	|652
~~75127|	|642
~~75127|	|678
~~75129|	|641
~~75129|	|654
~~75129|	|695
~~75130|	|641
~~75130|	|654
~~75130|	|695
~~75131|	|659
~~75132|	|706
~~75133|	|513
~~75134|	|525
~~75140|	|641
~~75140|	|654
~~75140|	|695
~~75142|	|204
~~75144|	|157
~~75145|	|532
~~75148|	|145
~~75149|	|663
~~75150|	|642
~~75150|	|678
~~75151|	|518
~~75152|	|673
~~75154|	|656
~~75155|	|547
~~75156|	|652
~~75157|	|532
~~75158|	|642
~~75158|	|678
~~75159|	|642
~~75159|	|678
~~75160|	|652
~~75161|	|641
~~75161|	|654
~~75161|	|695
~~75162|	|652
~~75163|	|652
~~75164|	|642
~~75164|	|678
~~75165|	|641
~~75165|	|654
~~75165|	|695
~~75166|	|641
~~75166|	|654
~~75166|	|695
~~75167|	|641
~~75167|	|654
~~75167|	|695
~~75168|	|652
~~75169|	|652
~~75171|	|146
~~75173|	|145
~~75178|	|103
~~75179|	|641
~~75179|	|654
~~75179|	|695
~~75180|	|513
~~75181|	|547
~~75182|	|642
~~75182|	|678
~~75183|	|656
~~75184|	|659
~~75185|	|204
~~75186|	|157
~~75187|	|673
~~75188|	|652
~~75189|	|663
~~75190|	|652
~~75191|	|706
~~75192|	|103
~~75193|	|642
~~75193|	|678
~~75195|	|652
~~75196|	|652
~~75197|	|641
~~75197|	|654
~~75197|	|695
~~75198|	|641
~~75198|	|654
~~75198|	|695
~~75199|	|641
~~75199|	|654
~~75199|	|695
~~75200|	|641
~~75200|	|654
~~75200|	|695
~~75203|	|652
~~75205|	|652
~~75207|	|641
~~75207|	|654
~~75207|	|695
~~75208|	|642
~~75208|	|678
~~75209|	|642
~~75209|	|678
~~75210|	|518
~~75213|	|641
~~75213|	|654
~~75213|	|695
~~75214|	|641
~~75214|	|654
~~75214|	|695
~~75215|	|659
~~75216|	|642
~~75216|	|678
~~75217|	|706
~~75218|	|525
~~75223|	|513
~~75224|	|642
~~75224|	|678
~~75225|	|204
~~75227|	|641
~~75227|	|654
~~75227|	|695
~~75228|	|641
~~75228|	|654
~~75228|	|695
~~75230|	|656
~~75231|	|547
~~75232|	|532
~~75233|	|673
~~75234|	|641
~~75234|	|654
~~75234|	|695
~~75235|	|518
~~75236|	|157
~~75237|	|652
~~75238|	|663
~~75240|	|652
~~75242|	|145
~~75243|	|146
~~75244|	|642
~~75244|	|678
~~75245|	|642
~~75245|	|678
~~75246|	|641
~~75246|	|654
~~75246|	|695
~~75247|	|642
~~75247|	|678
~~75250|	|532
~~75254|	|641
~~75254|	|654
~~75254|	|695
~~75255|	|103
~~75256|	|641
~~75256|	|654
~~75256|	|695
~~75257|	|547
~~75258|	|513
~~75260|	|656
~~75261|	|204
~~75262|	|673
~~75263|	|642
~~75263|	|678
~~75264|	|663
~~75265|	|145
~~75266|	|659
~~75267|	|146
~~75268|	|652
~~75269|	|518
~~75270|	|706
~~75272|	|642
~~75272|	|678
~~75273|	|642
~~75273|	|678
~~75274|	|652
~~75275|	|642
~~75275|	|678
~~75277|	|641
~~75277|	|654
~~75277|	|695
~~75278|	|659
~~75279|	|642
~~75279|	|678
~~75280|	|532
~~75281|	|525
~~75283|	|513
~~75285|	|103
~~75286|	|707
~~75289|	|641
~~75289|	|654
~~75289|	|695
~~75290|	|157
~~75292|	|204
~~75293|	|663
~~75294|	|547
~~75295|	|146
~~75296|	|656
~~75297|	|673
~~75299|	|641
~~75299|	|654
~~75299|	|695
~~75300|	|652
~~75301|	|642
~~75301|	|678
~~75302|	|145
~~75305|	|103
~~75306|	|642
~~75306|	|678
~~75307|	|642
~~75307|	|678
~~75308|	|641
~~75308|	|654
~~75308|	|695
~~75309|	|642
~~75309|	|678
~~75310|	|641
~~75310|	|654
~~75310|	|695
~~75311|	|652
~~75312|	|652
~~75313|	|652
~~75314|	|518
~~75315|	|641
~~75315|	|654
~~75315|	|695
~~75316|	|642
~~75316|	|678
~~75317|	|641
~~75317|	|654
~~75317|	|695
~~75318|	|642
~~75318|	|678
~~75323|	|157
~~75324|	|642
~~75324|	|678
~~75325|	|656
~~75326|	|204
~~75327|	|145
~~75328|	|532
~~75329|	|513
~~75330|	|547
~~75332|	|663
~~75333|	|673
~~75334|	|641
~~75334|	|654
~~75334|	|695
~~75335|	|146
~~75337|	|659
~~75338|	|518
~~75339|	|641
~~75339|	|654
~~75339|	|695
~~75340|	|641
~~75340|	|654
~~75340|	|695
~~75341|	|642
~~75341|	|678
~~75342|	|652
~~75343|	|652
~~75344|	|652
~~75345|	|652
~~75346|	|641
~~75346|	|654
~~75346|	|695
~~75347|	|641
~~75347|	|654
~~75347|	|695
~~75348|	|525
~~75349|	|708
~~75350|	|659
~~75351|	|642
~~75351|	|678
~~75352|	|641
~~75352|	|654
~~75352|	|695
~~75353|	|652
~~75354|	|708
~~75355|	|103
~~75358|	|532
~~75361|	|513
~~75363|	|673
~~75364|	|547
~~75365|	|157
~~75367|	|204
~~75368|	|656
~~75369|	|146
~~75370|	|145
~~75371|	|641
~~75371|	|654
~~75371|	|695
~~75372|	|652
~~75374|	|642
~~75374|	|678
~~75375|	|642
~~75375|	|678
~~75376|	|103
~~75377|	|652
~~75378|	|652
~~75379|	|518
~~75380|	|641
~~75380|	|654
~~75380|	|695
